"HIERARCHIE,C,50","IDARC,N,10,0","CODE_VOIE,C,4","DATE_DCM,D","LIB_OFF,C,254","LIBTRI,C,254","TYPVOI,C,4","NOMVOI,C,80","DOMANIALIT,C,50","SENS_CIRCU,C,50","LONGUEUR,N,19,8","OCCUPATION,C,50","RIVOLI_DGI,C,50","NOTE,C,80","DUOP,C,1","PROPRIO,C,50","ZAC,C,100","LEN,N,19,11"
,4684,"1696",,"Rue du Père Fabre","Fabre (Rue du Père)","RUE","DU PERE FABRE","Publique","SENS UNIQUE","34,79999924",,"04265",,"N",,,"34,7894378387"
,4685,"1922",10/02/69,"Rue Saint Antoine","Saint Antoine (Rue)","RUE","SAINT ANTOINE","Publique","DOUBLE SENS",42,,"05030",,"N",,,"41,9853367076"
,4686,"1696",,"Rue du Père Fabre","Fabre (Rue du Père)","RUE","DU PERE FABRE","Publique","SENS UNIQUE","29,39999962",,"04265",,"N",,,"29,4310865068"
,4687,"1202",,"Rue Haguenot","Haguenot (Rue)","RUE","HAGUENOT","Publique","SENS UNIQUE","163,80000305",,"02750",,"N",,,"163,867418106"
,4689,"1128",,"Rue Général Mathieu Dumas","Dumas (Rue Général Mathieu)","RUE","GENERAL MATHIEU DUMAS","Publique","DOUBLE SENS","103,90000153",,"02535",,"N",,,"103,943470185"
,4692,"1641",,"Rue de la Palissade","Palissade (Rue de la)","RUE","DE LA PALISSADE","Publique","SENS UNIQUE",53,,"04095",,"N",,,"53,0677955077"
,4696,"1839",,"Rue de la Raffinerie","Raffinerie (Rue de la)","RUE","DE LA RAFFINERIE","Publique","DOUBLE SENS",34,,"04760",,"N",,,"34,0248077598"
,4697,"1108",,"Cours Gambetta","Gambetta (Cours)","COUR","GAMBETTA","Publique","SENS UNIQUE","37,70000076",,"02460",,"N",,,"37,6764764987"
,4727,"788",,"Rue Clapiès","Clapiès (Rue)","RUE","CLAPIES","Publique","SENS UNIQUE","62,90000153",,"01385",,"N",,,"62,8953311962"
,4728,"788",,"Rue Clapiès","Clapiès (Rue)","RUE","CLAPIES","Publique","SENS UNIQUE","90,80000305",,"01385",,"N",,,"90,8689647286"
,4729,"1011",,"Rue du Faubourg du Courreau","Faubourg du Courreau (Rue du)","RUE","DU FAUBOURG DU COURREAU","Publique","INTERDIT","118,19999695",,"02150",,"N",,,"118,249719285"
,4730,"557",11/10/89,"Rue Baumès","Baumès (Rue)","RUE","BAUMES","Publique","SENS UNIQUE","118,5",,"00560",,"N",,,"118,55428882"
,4731,"1951",,"Rue Saint Louis","Saint Louis (Rue)","RUE","SAINT LOUIS","Publique","SENS UNIQUE","21,29999924",,"05140",,"N",,,"21,3497376117"
,4732,"511",,"Avenue d'Assas","Assas (Avenue d')","AV","D'ASSAS","Publique","SENS UNIQUE","54,09999847",,"00370",,"N",,,"54,0811599303"
,4733,"1637",,"Rue Paladilhe","Paladilhe (Rue)","RUE","PALADILHE","Publique","DOUBLE SENS","129,3999939",,"04075",,"N",,,"129,494430323"
,4734,"1637",,"Rue Paladilhe","Paladilhe (Rue)","RUE","PALADILHE","Publique","SENS UNIQUE","21,39999962",,"04075",,"N",,,"21,4184922289"
,4735,"912",,"Rue Doria","Doria (Rue)","RUE","DORIA","Publique","SENS UNIQUE","94,40000153",,"01805",,"N",,,"94,4264566008"
,4736,"1425",09/02/52,"Rue Magnol","Magnol (Rue)","RUE","MAGNOL","Publique","SENS UNIQUE","78,69999695",,"03385",,"N",,,"78,717371979"
,4737,"1166",,"Rue Gouan","Gouan (Rue)","RUE","GOUAN","Publique","SENS UNIQUE",76,,"02635",,"N",,,"76,0691086615"
,4738,"912",,"Rue Doria","Doria (Rue)","RUE","DORIA","Publique","SENS UNIQUE","61,29999924",,"01805",,"N",,,"61,3506744142"
,4739,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","SENS UNIQUE",50,,"01060",,"N",,,"49,9878628286"
,4740,"2674",28/09/90,"Plan Narcissa","Narcissa (Plan)","PLAN","NARCISSA","Publique","DOUBLE SENS","17,5",,"03936",,"N",,,"17,54084824"
,4741,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","SENS UNIQUE","42,29999924",,"01060",,"N",,,"42,2756477662"
,4742,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","DOUBLE SENS","25,5",,"01060",,"N",,,"25,5523770519"
,4743,"1263",,"Rue du Jardin de la Reine","Jardin de la Reine (Rue du)","RUE","DU JARDIN DE LA REINE","Publique","SENS UNIQUE","134,8999939",,"02925",,"N",,,"134,919339397"
,4744,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","DOUBLE SENS",15,,"01060",,"N",,,"15,0313844366"
,4745,"1013",,"Rue du Faubourg Saint Jaumes","Faubourg Saint Jaumes (Rue du)","RUE","DU FAUBOURG SAINT JAUMES","Publique","SENS UNIQUE","53,70000076",,"02160",,"N",,,"53,7596367168"
,4746,"1675",,"Rue Paul Martin","Martin (Rue Paul)","RUE","PAUL MARTIN","Publique","SENS UNIQUE","106,80000305",,"04205",,"N",,,"106,832101863"
,4747,"1675",,"Rue Paul Martin","Martin (Rue Paul)","RUE","PAUL MARTIN","Publique","SENS UNIQUE",72,,"04205",,"N",,,"72,0001794376"
,4748,"1037",09/02/52,"Rue Fizes","Fizes (Rue)","RUE","FIZES","Publique","DOUBLE SENS","38,09999847",,"02230",,"N",,,"38,068726845"
,4749,"1231",09/02/52,"Rue Hilaire Ricard","Ricard (Rue Hilaire)","RUE","HILAIRE RICARD","Publique","SENS UNIQUE","153,1000061",,"02830",,"N",,,"153,121819687"
,4750,"1754",,"Rue Pitot","Pitot (Rue)","RUE","PITOT","Publique","DOUBLE SENS","13,30000019",,"04455",,"N",,,"13,2588214699"
,4751,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","SENS UNIQUE","26,70000076",,"01060",,"N",,,"26,736298937"
,4752,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","SENS UNIQUE","9,5",,"01060",,"N",,,"9,4654078592"
,4753,"1878",,"Rue Richer de Belleval","Richer de Belleval (Rue)","RUE","RICHER DE BELLEVAL","Publique","SENS UNIQUE","24,89999962",,"04895",,"N",,,"24,9579088653"
,4754,"1878",,"Rue Richer de Belleval","Richer de Belleval (Rue)","RUE","RICHER DE BELLEVAL","Publique","SENS UNIQUE","95,80000305",,"04895",,"N",,,"95,7990591232"
,4755,"2907",18/06/92,"Allée Jean Raymond","Raymond (Allée Jean)","ALL","JEAN RAYMOND","Privée","DOUBLE SENS","23,10000038",,"06018",,"N",,,"23,0882519962"
,4756,"1754",,"Rue Pitot","Pitot (Rue)","RUE","PITOT","Publique","DOUBLE SENS","125,30000305",,"04455",,"N",,,"125,315363538"
,4757,"1754",,"Rue Pitot","Pitot (Rue)","RUE","PITOT","Publique","DOUBLE SENS","95,40000153",,"04455",,"N",,,"95,4172377463"
,4758,"2907",18/06/92,"Allée Jean Raymond","Raymond (Allée Jean)","ALL","JEAN RAYMOND","Privée","DOUBLE SENS","71,80000305",,"06018",,"N",,,"71,8372013863"
,4759,"694",,"Impasse Carré du Roi","Carré du Roi (Impasse)","IMP","CARRE DU ROI","Publique","DOUBLE SENS","25,79999924",,"01055",,"N",,,"25,8587778723"
,4760,"1877",,"Impasse Richer de Belleval","Richer de Belleval (Impasse)","IMP","RICHER DE BELLEVAL","Publique","DOUBLE SENS","29,60000038",,"04894",,"N",,,"29,5621629172"
,4761,"1754",,"Rue Pitot","Pitot (Rue)","RUE","PITOT","Publique","DOUBLE SENS","64,19999695",,"04455",,"N",,,"64,2418160093"
,4765,"695",22/12/30,"Rue du Carré du Roi","Carré du Roi (Rue du)","RUE","DU CARRE DU ROI","Publique","SENS UNIQUE","67,40000153",,"01060",,"N",,,"67,3790073113"
,4766,"549",,"Rue Barthez","Barthez (Rue)","RUE","BARTHEZ","Publique","SENS UNIQUE","67,69999695",,"00520",,"N",,,"67,7640933865"
,4769,"1222",,"Boulevard Henri IV","Henri IV (Boulevard)","BD","HENRI IV","Publique","SENS UNIQUE","163,3999939",,"02805",,"N",,,"163,423457893"
,4770,"686",,"Rue du Cardinal de Cabrières","Cabrières (Rue du Cardinal de)","RUE","DU CARDINAL DE CABRIERES","Publique","DOUBLE SENS","41,79999924","Piéton","01030",,"N",,,"41,7928493348"
,4772,"1970",,"Rue Sainte Croix","Sainte Croix (Rue)","RUE","SAINTE CROIX","Publique","DOUBLE SENS","82,90000153","Piéton","05235",,"N",,,"82,9414279757"
,4773,"1958",09/02/52,"Rue Saint Pierre","Saint Pierre (Rue)","RUE","SAINT PIERRE","Publique","DOUBLE SENS","13,39999962","Piéton","05175",,"N",,,"13,4183157252"
,4774,"1957",,"Place Saint Pierre","Saint Pierre (Place)","PL","SAINT PIERRE","Publique","DOUBLE SENS","29,10000038","Piéton","05170",,"N",,,"29,1335161546"
,4776,"1148",,"Rue Gerhardt","Gerhardt (Rue)","RUE","GERHARDT","Publique","SENS UNIQUE","99,69999695",,"02585",,"N",,,"99,7371183214"
,4778,"877",,"Rue du Dahlia","Dahlia (Rue du)","RUE","DU DAHLIA","Publique","SENS UNIQUE","108,5",,"01675",,"N",,,"108,500177716"
,4779,"1013",,"Rue du Faubourg Saint Jaumes","Faubourg Saint Jaumes (Rue du)","RUE","DU FAUBOURG SAINT JAUMES","Publique","SENS UNIQUE","30,79999924",,"02160",,"N",,,"30,8053990648"
,4780,"1013",,"Rue du Faubourg Saint Jaumes","Faubourg Saint Jaumes (Rue du)","RUE","DU FAUBOURG SAINT JAUMES","Publique","SENS UNIQUE","28,89999962",,"02160",,"N",,,"28,9348583798"
,4781,"1425",09/02/52,"Rue Magnol","Magnol (Rue)","RUE","MAGNOL","Publique","SENS UNIQUE","46,20000076",,"03385",,"N",,,"46,2237902458"
,4782,"1425",09/02/52,"Rue Magnol","Magnol (Rue)","RUE","MAGNOL","Publique","SENS UNIQUE","41,59999847",,"03385",,"N",,,"41,6650625154"
,4783,"2039",,"Rue de la Teinturerie","Teinturerie (Rue de la)","RUE","DE LA TEINTURERIE","Privée","DOUBLE SENS","66,80000305",,"05450",,"N",,,"66,8260430065"
,4784,"1148",,"Rue Gerhardt","Gerhardt (Rue)","RUE","GERHARDT","Publique","SENS UNIQUE","103,69999695",,"02585",,"N",,,"103,691467694"
,4785,"1148",,"Rue Gerhardt","Gerhardt (Rue)","RUE","GERHARDT","Publique","SENS UNIQUE","49,20000076",,"02585",,"N",,,"49,1908701675"
,4786,"1273",,"Rue Jean","Jean (Rue)","RUE","JEAN","Publique","SENS UNIQUE","67,40000153",,"02960",,"N",,,"67,4148245131"
,4787,"1450",,"Rue Marguerite","Marguerite (Rue)","RUE","MARGUERITE","Publique","SENS UNIQUE","74,90000153",,"03490",,"N",,,"74,907596508"
,5531,"1701",,"Boulevard de la Perruque","Perruque (Boulevard de la)","BD","DE LA PERRUQUE","Publique","SENS UNIQUE","130,30000305",,"04285",,"N",,,"130,340993342"
,5532,"895",,"Rue Denise","Denise (Rue)","RUE","DENISE","Publique","SENS UNIQUE","71,5",,"01735",,"N",,,"71,5152618705"
,5533,"1701",,"Boulevard de la Perruque","Perruque (Boulevard de la)","BD","DE LA PERRUQUE","Publique","SENS UNIQUE","50,79999924",,"04285",,"N",,,"50,842514111"
,5534,"451",,"Rue Alexandre Maury","Maury (Rue Alexandre)","RUE","ALEXANDRE MAURY","Publique","SENS UNIQUE","62,79999924",,"00172",,"N",,,"62,8098151554"
,5535,"1701",,"Boulevard de la Perruque","Perruque (Boulevard de la)","BD","DE LA PERRUQUE","Publique","SENS UNIQUE","38,5",,"04285",,"N",,,"38,5282642512"
,5536,"793",,"Rue des Clématites","Clématites (Rue des)","RUE","DES CLEMATITES","Publique","DOUBLE SENS","42,70000076",,"01405",,"N",,,"42,6939672628"
,5537,"629",,"Rue des Boutons d'Or","Boutons d'Or (Rue des)","RUE","DES BOUTONS D'OR","Publique","DOUBLE SENS",91,,"00840",,"N",,,"91,0707842928"
,5538,"1360",,"Rue de la Lavande","Lavande (Rue de la)","RUE","DE LA LAVANDE","Publique","DOUBLE SENS","48,79999924",,"03190",,"N",,,"48,7959657375"
,5539,"1089",26/06/42,"Rue Frédéric Fabrèges","Fabrèges (Rue Frédéric)","RUE","FREDERIC FABREGES","Publique","DOUBLE SENS","22,29999924",,"02395",,"N",,,"22,3283887383"
,5540,"1589",,"Rue des Narcisses","Narcisses (Rue des)","RUE","DES NARCISSES","Publique","DOUBLE SENS","41,90000153",,"03935",,"N",,,"41,9345457247"
,5541,"1869",26/06/42,"Rue de Rethel","Rethel (Rue de)","RUE","DE RETHEL","Publique","DOUBLE SENS",84,,"04865",,"N",,,"84,0624629238"
,5542,"1869",26/06/42,"Rue de Rethel","Rethel (Rue de)","RUE","DE RETHEL","Publique","DOUBLE SENS",28,,"04865",,"N",,,"28,0507350116"
,5543,"469",,"Rue des Amarantes","Amarantes (Rue des)","RUE","DES AMARANTES","Publique","DOUBLE SENS","38,09999847",,"00230",,"N",,,"38,1360664984"
,5544,"2844",21/05/91,"Impasse des Zinnias","Zinnias (Impasse des)","IMP","DES ZINNIAS","Privée","DOUBLE SENS","46,5",,"05896",,"N",,,"46,4722810583"
,5545,"1089",26/06/42,"Rue Frédéric Fabrèges","Fabrèges (Rue Frédéric)","RUE","FREDERIC FABREGES","Publique","DOUBLE SENS","28,10000038",,"02395",,"N",,,"28,1116746211"
,5546,"1646",,"Rue des Pâquerettes","Pâquerettes (Rue des)","RUE","DES PAQUERETTES","Publique","DOUBLE SENS",100,,"04115",,"N",,,"100,061093018"
,5547,"1089",26/06/42,"Rue Frédéric Fabrèges","Fabrèges (Rue Frédéric)","RUE","FREDERIC FABREGES","Publique","DOUBLE SENS","50,09999847",,"02395",,"N",,,"50,1086769733"
,5548,"1089",26/06/42,"Rue Frédéric Fabrèges","Fabrèges (Rue Frédéric)","RUE","FREDERIC FABREGES","Publique","DOUBLE SENS","52,79999924",,"02395",,"N",,,"52,7825325259"
,5549,"1089",26/06/42,"Rue Frédéric Fabrèges","Fabrèges (Rue Frédéric)","RUE","FREDERIC FABREGES","Publique","DOUBLE SENS","22,39999962",,"02395",,"N",,,"22,3774950504"
,5550,"1804",,"Rue des Primevères","Primevères (Rue des)","RUE","DES PRIMEVERES","Publique","SENS UNIQUE","83,90000153",,"04630",,"N",,,"83,8845762765"
,5551,"469",,"Rue des Amarantes","Amarantes (Rue des)","RUE","DES AMARANTES","Publique","DOUBLE SENS","63,20000076",,"00230",,"N",,,"63,2162238391"
,5552,"832",,"Rue des Coquelicots","Coquelicots (Rue des)","RUE","DES COQUELICOTS","Publique","SENS UNIQUE","79,59999847",,"01540",,"N",,,"79,6544739646"
,5553,"793",,"Rue des Clématites","Clématites (Rue des)","RUE","DES CLEMATITES","Publique","DOUBLE SENS","51,09999847",,"01405",,"N",,,"51,1677384754"
,5554,"1646",,"Rue des Pâquerettes","Pâquerettes (Rue des)","RUE","DES PAQUERETTES","Publique","DOUBLE SENS","81,30000305",,"04115",,"N",,,"81,347032567"
,5555,"1646",,"Rue des Pâquerettes","Pâquerettes (Rue des)","RUE","DES PAQUERETTES","Publique","DOUBLE SENS","90,19999695",,"04115",,"N",,,"90,2307754456"
,5556,"793",,"Rue des Clématites","Clématites (Rue des)","RUE","DES CLEMATITES","Publique","DOUBLE SENS","48,79999924",,"01405",,"N",,,"48,7869261979"
,5557,"793",,"Rue des Clématites","Clématites (Rue des)","RUE","DES CLEMATITES","Publique","DOUBLE SENS","73,40000153",,"01405",,"N",,,"73,3836790675"
,5558,"1804",,"Rue des Primevères","Primevères (Rue des)","RUE","DES PRIMEVERES","Publique","SENS UNIQUE","90,69999695",,"04630",,"N",,,"90,6878600723"
,5559,"793",,"Rue des Clématites","Clématites (Rue des)","RUE","DES CLEMATITES","Publique","DOUBLE SENS","37,90000153",,"01405",,"N",,,"37,9530767746"
,5561,"1360",,"Rue de la Lavande","Lavande (Rue de la)","RUE","DE LA LAVANDE","Publique","DOUBLE SENS",40,,"03190",,"N",,,"40,0099908729"
,5562,"832",,"Rue des Coquelicots","Coquelicots (Rue des)","RUE","DES COQUELICOTS","Publique","SENS UNIQUE","91,5",,"01540",,"N",,,"91,5839367265"
,5563,"1360",,"Rue de la Lavande","Lavande (Rue de la)","RUE","DE LA LAVANDE","Publique","DOUBLE SENS","73,09999847",,"03190",,"N",,,"73,1408040763"
,5564,"1360",,"Rue de la Lavande","Lavande (Rue de la)","RUE","DE LA LAVANDE","Publique","DOUBLE SENS","50,5",,"03190",,"N",,,"50,5164417928"
,5565,"832",,"Rue des Coquelicots","Coquelicots (Rue des)","RUE","DES COQUELICOTS","Publique","SENS UNIQUE","92,59999847",,"01540",,"N",,,"92,6475483162"
,5566,"1701",,"Boulevard de la Perruque","Perruque (Boulevard de la)","BD","DE LA PERRUQUE","Publique","SENS UNIQUE","86,59999847",,"04285",,"N",,,"86,6568106063"
,5567,"629",,"Rue des Boutons d'Or","Boutons d'Or (Rue des)","RUE","DES BOUTONS D'OR","Publique","DOUBLE SENS","83,90000153",,"00840",,"N",,,"83,8863078091"
,5568,"1446",18/10/65,"Avenue du Maréchal Leclerc","Leclerc (Avenue du Maréchal)","AV","DU MARECHAL LECLERC","Publique","DOUBLE SENS","48,90000153",,"03470",,"N",,,"48,9673457735"
,5569,"1446",18/10/65,"Avenue du Maréchal Leclerc","Leclerc (Avenue du Maréchal)","AV","DU MARECHAL LECLERC","Publique","DOUBLE SENS","42,20000076",,"03470",,"N",,,"42,1977003602"
,5570,"1701",,"Boulevard de la Perruque","Perruque (Boulevard de la)","BD","DE LA PERRUQUE","Publique","SENS UNIQUE","50,90000153",,"04285",,"N",,,"50,8874289707"
,5571,"2285",23/04/87,"Rue des Cassis","Cassis (Rue des)","RUE","DES CASSIS","Privée","DOUBLE SENS","149,1000061",,"01071",,"N",,,"149,110003618"
,5572,"1446",18/10/65,"Avenue du Maréchal Leclerc","Leclerc (Avenue du Maréchal)","AV","DU MARECHAL LECLERC","Publique","DOUBLE SENS","11,19999981",,"03470",,"N",,,"11,1578709658"
,5573,"1446",18/10/65,"Avenue du Maréchal Leclerc","Leclerc (Avenue du Maréchal)","AV","DU MARECHAL LECLERC","Publique","DOUBLE SENS","40,20000076",,"03470",,"N",,,"40,2337576242"
,5574,"2131",21/12/10,"Boulevard Vieussens","Vieussens (Boulevard)","BD","VIEUSSENS","Publique","DOUBLE SENS","135,6000061",,"05825",,"N",,"NOUVEAU SAINT ROCH","135,610083589"
,5575,"2893",11/05/92,"Impasse Charles Vignoles","Vignoles (Impasse Charles)","IMP","CHARLES VIGNOLES","Privée","DOUBLE SENS","49,29999924",,"06004",,"N",,,"49,3665602527"
,5576,"1462",18/10/65,"Impasse des Marrescals","Marrescals (Impasse des)","IMP","DES MARRESCALS","Publique","DOUBLE SENS","118,19999695",,"03520",,"N",,,"118,277349135"
,5578,"2139",25/07/89,"Avenue de Villeneuve-Angoulème","Villeneuve-Angoulème (Avenue de)","AV","DE VILLENEUVE-ANGOULEME","Publique","DOUBLE SENS","34,79999924",,"05850",,"N",,,"34,8520742213"
,5579,"904",,"Rue du Docteur Louis Perrier","Perrier (Rue du Docteur Louis)","RUE","DU DOCTEUR LOUIS PERRIER","Publique","SENS UNIQUE","92,30000305",,"01773",,"N",,,"92,3659354317"
,5580,"904",,"Rue du Docteur Louis Perrier","Perrier (Rue du Docteur Louis)","RUE","DU DOCTEUR LOUIS PERRIER","Publique","SENS UNIQUE","105,80000305",,"01773",,"N",,,"105,821914297"
,5582,"595",,"Impasse Bizeray","Bizeray (Impasse)","IMP","BIZERAY","Publique","DOUBLE SENS","56,5",,"00721",,"N",,,"56,5638298542"
,5585,"598",,"Rue des Blanquiers","Blanquiers (Rue des)","RUE","DES BLANQUIERS","Privée","SENS UNIQUE","73,80000305",,"00725",,"N",,,"73,7880363751"
,5586,"669",,"Rue des Candeliers","Candeliers (Rue des)","RUE","DES CANDELIERS","Privée","SENS UNIQUE","86,69999695",,"00970",,"N",,,"86,7718488208"
,5587,"598",,"Rue des Blanquiers","Blanquiers (Rue des)","RUE","DES BLANQUIERS","Privée","SENS UNIQUE","76,69999695",,"00725",,"N",,,"76,7155557181"
,5588,"977",,"Rue Ernest Michel","Michel (Rue Ernest)","RUE","ERNEST MICHEL","Publique","SENS UNIQUE","110,30000305",,"02030",,"N",,,"110,352859728"
,5589,"1511",,"Avenue de Maurin","Maurin (Avenue de)","AV","DE MAURIN","Publique","SENS UNIQUE","64,40000153",,"03665",,"N",,"NOUVEAU SAINT ROCH","64,4105917011"
,5600,"967",,"Rue Enclos Fermaud","Enclos Fermaud (Rue)","RUE","ENCLOS FERMAUD","Privée","SENS UNIQUE","55,5",,"01995",,"N",,,"55,5390391142"
,5601,"669",,"Rue des Candeliers","Candeliers (Rue des)","RUE","DES CANDELIERS","Privée","SENS UNIQUE","127,69999695",,"00970",,"N",,,"127,799557502"
,5602,"967",,"Rue Enclos Fermaud","Enclos Fermaud (Rue)","RUE","ENCLOS FERMAUD","Privée","SENS UNIQUE",61,,"01995",,"N",,,"61,0660682324"
,5603,"1528",28/10/63,"Rue Meyrueis","Meyrueis (Rue)","RUE","MEYRUEIS","Publique","SENS UNIQUE","90,09999847",,"03740",,"N",,,"90,1358198201"
,5604,"1036",,"Impasse Fino-Bricka","Fino-Bricka (Impasse)","IMP","FINO-BRICKA","Publique","DOUBLE SENS","40,79999924",,"02225",,"N",,,"40,7707229958"
,5605,"856",,"Rue des Cristalliers","Cristalliers (Rue des)","RUE","DES CRISTALLIERS","Privée","DOUBLE SENS",15,,"01590",,"N",,,"15,0286758811"
,5606,"856",,"Rue des Cristalliers","Cristalliers (Rue des)","RUE","DES CRISTALLIERS","Privée","DOUBLE SENS","36,59999847",,"01590",,"N",,,"36,6376744793"
,5608,"1036",,"Impasse Fino-Bricka","Fino-Bricka (Impasse)","IMP","FINO-BRICKA","Publique","DOUBLE SENS","86,40000153",,"02225",,"N",,,"86,4669853279"
,5609,"1528",28/10/63,"Rue Meyrueis","Meyrueis (Rue)","RUE","MEYRUEIS","Publique","SENS UNIQUE","66,5",,"03740",,"N",,,"66,5317835255"
,5610,"2111",,"Rue des Vermeiliers","Vermeiliers (Rue des)","RUE","DES VERMEILIERS","Non renseigné","DOUBLE SENS","66,90000153",,"05745",,"N",,,"66,9750424711"
,5612,"1626",28/10/63,"Rue des Orchidées","Orchidées (Rue des)","RUE","DES ORCHIDEES","Publique","DOUBLE SENS","207,19999695",,"04035",,"N",,,"207,324005982"
,5613,"537",,"Rue Balard","Balard (Rue)","RUE","BALARD","Publique","SENS UNIQUE","132,8999939",,"00480",,"N",,,"132,910661997"
,5614,"1528",28/10/63,"Rue Meyrueis","Meyrueis (Rue)","RUE","MEYRUEIS","Publique","SENS UNIQUE","120,90000153",,"03740",,"N",,,"120,973637552"
,5615,"552",,"Rue Bazille Balard","Balard (Rue Bazille)","RUE","BAZILLE BALARD","Publique","SENS UNIQUE","94,69999695",,"00540",,"N",,,"94,7370247614"
,5616,"1321",,"Rue Joseph Vidal","Vidal (Rue Joseph)","RUE","JOSEPH VIDAL","Publique","SENS UNIQUE","128,1000061",,"03060",,"N",,,"128,132927804"
,5617,"1143",22/12/30,"Avenue Georges Clémenceau","Clémenceau (Avenue Georges)","AV","GEORGES CLEMENCEAU","Publique","SENS UNIQUE",7,,"02580",,"N",,,"7,0371696839"
,5618,"1143",22/12/30,"Avenue Georges Clémenceau","Clémenceau (Avenue Georges)","AV","GEORGES CLEMENCEAU","Publique","SENS UNIQUE",25,,"02580",,"N",,,"24,9898393378"
,5619,"967",,"Rue Enclos Fermaud","Enclos Fermaud (Rue)","RUE","ENCLOS FERMAUD","Publique","SENS UNIQUE","252,3999939",,"01995",,"N",,,"252,458429226"
,5620,"1143",22/12/30,"Avenue Georges Clémenceau","Clémenceau (Avenue Georges)","AV","GEORGES CLEMENCEAU","Publique","SENS UNIQUE","72,19999695",,"02580",,"N",,,"72,2505353105"
,5621,"1143",22/12/30,"Avenue Georges Clémenceau","Clémenceau (Avenue Georges)","AV","GEORGES CLEMENCEAU","Publique","SENS UNIQUE","34,79999924",,"02580",,"N",,,"34,8433715798"
,5622,"1881",,"Rue Rigaud","Rigaud (Rue)","RUE","RIGAUD","Publique","SENS UNIQUE","79,80000305",,"04905",,"N",,,"79,8409308844"
,5623,"1908",,"Rue Roudil","Roudil (Rue)","RUE","ROUDIL","Publique","DOUBLE SENS","36,09999847",,"04990",,"N",,,"36,1442875381"
,5624,"1321",,"Rue Joseph Vidal","Vidal (Rue Joseph)","RUE","JOSEPH VIDAL","Publique","SENS UNIQUE",40,,"03060",,"N",,,"40,0280055106"
,5625,"1908",,"Rue Roudil","Roudil (Rue)","RUE","ROUDIL","Publique","DOUBLE SENS","51,09999847",,"04990",,"N",,,"51,1510562505"
,5626,"1881",,"Rue Rigaud","Rigaud (Rue)","RUE","RIGAUD","Publique","SENS UNIQUE","164,5",,"04905",,"N",,,"164,528892418"
,5627,"735",,"Rue Chaptal","Chaptal (Rue)","RUE","CHAPTAL","Publique","SENS UNIQUE","68,09999847",,"01215",,"N",,,"68,153720299"
,5628,"622",,"Rue Bourrely","Bourrely (Rue)","RUE","BOURRELY","Publique","SENS UNIQUE","235,6000061",,"00805",,"N",,,"235,734257568"
,5629,"1143",22/12/30,"Avenue Georges Clémenceau","Clémenceau (Avenue Georges)","AV","GEORGES CLEMENCEAU","Publique","SENS UNIQUE","47,5",,"02580",,"N",,,"47,5325785383"
