"ID","AREA,N,19,11","PERIMETER,N,19,11","BATIMENTS_,N,9,0","PATRLIB,C,36","CLEFPATR,C,8","CDCOL,C,1","CDPAT,C,5","CDELEM,C,2","CLASS,C,5","SYMBOLE,N,4,0","Shape_Leng,N,19,11","Shape_Area,N,19,11"
232,"791,792746805","223,743289385",233,"Lycée Georges Clémenceau","70009400","7","00094","00","BT",104,"223,831947234","792,426305165"
233,"915,817237503","145,124377152",234,"EAI","99999999","0","00000","0","BT",104,"145,182716436","916,548523557"
234,"255,01093125","74,8058535937",235,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"74,8359196081","255,215271262"
235,"93,9093750336","43,8626042597",236,"Centre Observation et Psychotérapie","99999999",,,,"NP",170,"43,8801784844","93,9848872667"
236,"216,543893805","62,8079740408",237,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"62,8329626645","216,716805637"
237,"260,535156203","70,9587707113",238,"Chateau de Bionne","99999999","0","00000","0","NP",170,"70,9872854271","260,743877528"
238,"641,692059439","114,84915364",239,"EAI","99999999",,,,"BT",104,"114,894708356","642,204624277"
239,"134,929022994","70,4077103763",240,"Eglise N.D. de la Paix","88888888","0","00000","0","CE",0,"70,435998809","135,036628582"
240,"347,205490754","98,8263623129",241,"EAI","99999999","0","00000","0","BT",104,"98,8660611332","347,484040336"
241,"858,531068765","145,073009519",242,"EAI","99999999","0","00000","0","BT",104,"145,131292833","859,216000799"
242,"544,379511366","192,286650319",243,"Eglise N.D. de la Paix","99999999","0","00000","0","BT",104,"192,363701265","544,815751595"
243,"1347,79066553","182,415525433",244,"EAI","99999999","0","00000","0","BT",104,"182,487703312","1348,86509581"
244,"3932,32530745","329,450209136",245,"Lycée Georges Clémenceau","70009400","7","00094","00","BT",104,"329,581250216","3935,46229766"
245,"351,902784315","144,687359479",246,"Château de la Mogère","70008200","7","00082","00","NP",170,"144,7446291","352,184357387"
246,"506,299408593","115,896118811",247,"Chateau de Bionne","99999999","0","00000","0","NP",170,"115,942612731","506,704197893"
247,"619,961531229","114,021953013",248,"EAI","99999999","0","00000","0","BT",104,"114,067110479","620,455940417"
248,"103,475525022","48,2635783545",249,"Château de la Mogère","70008200","7","00082","00","NP",170,"48,2827062949","103,558040422"
249,"98,4423906195","40,7881535049",250,"EAI","99999999",,,,"BT",104,"40,8045818518","98,5216557762"
250,"1010,0730282","232,310343491",251,"Lycée Georges Clémenceau","70009400","7","00094","00","BT",104,"232,403549152","1010,87886359"
251,"666,050193837","117,048233633",252,"Clinique du Millénaire",,,,,"CI",0,"117,094586816","666,580043095"
252,"1433,25246248","378,779707191",253,"Château de la Mogère","70008200","7","00082","00","NP",170,"378,930871378","1434,39568851"
253,"488,98120615","115,389797471",254,"EAI","99999999",,,,"BT",104,"115,436054692","489,371084661"
254,"4015,13211865","266,380512664",255,"EAI","99999999","0","00000","0","BT",104,"266,486708413","4018,3327395"
255,"855,482521934","129,139134073",256,"EAI","99999999","0","00000","0","BT",104,"129,190650176","856,165203504"
256,"58,0643343561","34,3376830462",257,"EAI","99999999",,,,"BT",104,"34,3515758952","58,1107698742"
257,"1024,33541857","157,250876524",258,"EAI","99999999","0","00000","0","BT",104,"157,312997504","1025,15189803"
258,"476,203121879","132,433089314",259,"Collège Georges Clémenceau","70010200","7","00102","00","BT",104,"132,486555486","476,581800914"
259,"521,802628143","111,637596432",260,"Crèche Robin des Bois",,,,,"BC",109,"111,681811602","522,21753685"
260,"8222,2174064","576,016739941",261,"Clinique du Millénaire",,,,,"BT",104,"576,245465943","8228,76642113"
261,"5247,71890971","309,062153149",262,"Cité Hyppocrate",,,,,"BC",109,"309,184700636","5251,88974186"
262,"332,934784332","89,5736106501",263,"EAI","99999999",,,,"BT",104,"89,6092853346","333,200115806"
263,"869,754727965","144,563731151",264,"EAI","99999999","0","00000","0","BT",104,"144,621866295","870,44920442"
264,"187,579546936","70,5579498327",265,"Hôtel des Impôts Chaptal","70001900","7","00019","00","BT",104,"70,5857706697","187,728200007"
265,"88,7973750297","38,5154053264",266,"EAI","99999999",,,,"BT",104,"38,5308421022","88,8683881686"
266,"367,651609396","81,6545495146",267,"Lycée Georges Clémenceau","70009500","7","00095","00","BT",104,"81,6871553288","367,945087417"
267,"1107,08590623","157,7025156",268,"EAI","99999999","0","00000","0","BT",104,"157,764943683","1107,96894839"
268,"1472,1038059","162,602167389",269,"Gymnase Emmanuel Gambardella","00231200","0","02312","00","BC",109,"162,66660023","1473,27620092"
269,"1306,88156883","210,538887046",270,"EAI","99999999","0","00000","0","BT",104,"210,622869181","1307,92336002"
270,"173,800799964","59,0936821944",271,"S.E.R.M",,,,,"BT",104,"59,1173659181","173,939162272"
271,"1500,90705","187,062703505",272,"EAI","99999999","0","00000","0","BT",104,"187,136656432","1502,10138846"
272,"1480,27497186","258,952728665",273,"Hôtel des Impôts Chaptal","70001900","7","00019","00","BT",104,"259,055956279","1481,45557139"
273,"2733,42900959","344,945810636",274,"S.N.C.F Direction régionale","99999999","0","00000","0","BT",104,"345,08272904","2735,6107652"
274,"529,198656324","98,6099800904",275,,"99999999",,,,"NP",170,"98,649169277","529,621242591"
275,"349,064646931","90,1541073695",276,"Salle de sports Louis Lachenal","00048500","0","00485","00","BC",109,"90,19018698","349,342249337"
276,"774,145634286","173,085309567",277,"EAI","99999999",,,,"BT",104,"173,153714187","774,767406204"
277,"230,138331318","80,408757112",278,"Faculté Sc. Eco et Gestion","70012900","7","00129","00","BT",104,"80,4406037541","230,321660289"
278,"228,125549897","93,5256760368",279,"EAI","99999999",,,,"BT",104,"93,5634607281","228,309128575"
279,"52,4780030929","54,4569728778",280,"Eglise Saint François","99999999",,,,"CE",0,"54,478655394","52,5208099544"
280,"884,28411572","133,077844669",281,"EAI","99999999","0","00000","0","BT",104,"133,130475283","884,98779874"
281,"353,209868617","102,155245659",282,"Salle de sports Amélie Blanchard","00046800","0","00468","00","BC",109,"102,195763322","353,490911202"
282,"6939,09528785","472,260020869",283,"Lycée Georges Clémenceau","70009500","7","00095","00","CI",0,"472,447325159","6944,63505102"
283,"241,168134436","88,4561151539",284,"EAI","99999999",,,,"BT",104,"88,4915522903","241,360502488"
284,"2368,02232213","225,756469619",285,"EAI","99999999","0","00000","0","BT",104,"225,847257139","2369,91460272"
285,"1239,76695042","288,790200107",286,"Eglise Saint François","99999999",,,,"BT",104,"288,904747121","1240,75432419"
286,"89,5760375168","40,4011791939",287,"Maison de l'Agriculture","99999999",,,,"CI",0,"40,4171619272","89,6476729035"
287,"147,465990571","51,4436545099",288,"Maison de l'Agriculture","99999999",,,,"CI",0,"51,4641495495","147,584144435"
288,"4362,9163592","935,461713997",289,"Lycée Georges Clémenceau","70009500","7","00095","00","BT",104,"935,831274383","4366,38667214"
289,"201,649200049","60,8070255075",290,"Faculté Sc. Eco et Gestion","70012900","7","00129","00","CI",0,"60,8311888838","201,809310252"
290,"361,856950068","82,4554829722",291,"EAI","99999999",,,,"BT",104,"82,4882635617","362,146240277"
291,"769,631237579","121,418035652",292,"EAI","99999999","0","00000","0","BT",104,"121,466228084","770,246818976"
292,"1212,11722494","145,688374822",293,"Faculté Sc. Eco et Gestion","70012900","7","00129","00","BT",104,"145,746289285","1213,08282708"
293,"1544,55055302","244,621373849",294,"Faculté Sc. Eco et Gestion","70012900","7","00129","00","BT",104,"244,718680901","1545,77814307"
294,"2255,43412543","286,490793457",295,"EAI","99999999","0","00000","0","BT",104,"286,606442438","2257,24148608"
295,"61,5044781375","31,925883504",296,"Ecole élémentaire Sun Yat Sen","00048202","0","00482","02","BC",109,"31,9385810153","61,5533048672"
296,"584,182025166","138,231336949",297,"Ecole élémentaire Dante Alighiéri","00048101","0","00481","01","BC",109,"138,286686012","584,646746008"
297,"116,796562476","47,2846089285",298,"Ecole élémentaire Sun Yat Sen","00048202","0","00482","02","BC",109,"47,303506995","116,889414047"
298,"286,856859323","79,6768547446",299,"Ecole maternelle Maria Callas","00048301","0","00483","01","BC",109,"79,7087705212","287,084898132"
299,"1106,90228433","141,511840764",300,"Hôtel de Police Nationale","70004100","7","00041","00","BT",104,"141,567906917","1107,78433448"
300,"685,50202823","143,438686389",301,"Ecole élémentaire Paul Bert","00040502","0","00405","02","BC",109,"143,496326109","686,048339014"
301,"3478,85738143","246,526147996",302,"Aquarium Mare Nostrum",,,,,"BT",104,"246,624546208","3481,62549055"
302,"1290,63568757","290,30692681",303,"Ecole élémentaire Sun Yat Sen","00048202","0","00482","02","BC",109,"290,422810067","1291,66500648"
303,"4260,27029806","393,785874595",304,"Gare routière","99999999","0","00000","0","BT",104,"393,94347983","4263,66619485"
304,"310,354934354","70,857268634",305,"Faculté Economique et Sociale","70012900","7","00129","00","CI",0,"70,8853714016","310,602064909"
305,"2174,56289902","239,600467939",306,"Planétarium Galilée","70024200","7","00242","00","BT",104,"239,695735144","2176,29218456"
306,"7317,72892534","369,302446749",307,"Patinoire Végapolis","70023700","7","00237","00","BT",104,"369,449420606","7323,54914969"
307,"1801,00659388","256,212505288",308,"Faculté Economique et Sociale","70012900","7","00129","00","BT",104,"256,314254447","1802,43925705"
308,"2629,12014698","346,129083717",309,,,,,,,170,"346,266115813","2631,20541481"
309,"496,661481249","137,488054897",310,"Ecole élémentaire Victor Hugo","00037304","0","00373","04","BC",109,"137,54293727","497,058123533"
310,"4386,9814497","453,687027786",311,"Poste - Rondelet","70021600","7","00216","00","NP",170,"453,867361435","4390,47231857"
311,"925,923321986","150,50130706",312,,"99999999","0","00000","0","NP",170,"150,56054718","926,658262583"
312,"266,267209248","69,016077009",313,"Maison de l'Agglomération",,,,,"BT",104,"69,0434395161","266,477458204"
313,"707,141093694","140,080052577",314,"E.N.A.C.T","70002300","7","00023","00","BT",104,"140,1356982","707,700228281"
314,"345,956193774","99,1110588658",315,"Ecole maternelle Louis Figuier","00037403","0","00374","03","BC",109,"99,1504182348","346,230632655"
315,"604,317668647","127,469501394",316,"Ecole maternelle Anatole France","0","0","0","0","BC",109,"127,519673153","604,796539157"
316,"1726,15599985","185,064609269",317,,"70020000","7","00200","00","NP",170,"185,13800716","1727,52401576"
317,"261,810300048","66,5009685062",318,,"99999999","0","00000","0","NP",170,"66,5274156244","262,017810441"
318,"971,553165639","144,742668923",319,"Lycée Professionnel Jules Ferry","70009300","7","00093","00","BT",104,"144,800531555","972,324475211"
319,"825,25681243","136,144611697",320,,"99999999","0","00000","0","NP",170,"136,198538162","825,913984506"
320,"1064,70187176","177,969265318",321,"M.P.T. Voltaire","00233900","0","02339","00","BC",109,"178,040230764","1065,54718292"
321,"1019,8229281","145,984464118",322,"Ecole élémentaire Jean Jaurès",,,,,"BC",109,"146,042101642","1020,63239236"
322,"115,202996896","45,5885843298",323,"Poste de police municipale Cité Gély","00012700","0","00127","00","BC",109,"45,6068795235","115,294959162"
323,"343,220081199","116,955269129",324,"Ecole maternelle Anatole France","00025701","0","00257","01","BC",109,"117,001860358","343,494675187"
324,"170,626724985","62,3899419882",325,"Lycée Professionnel Jules Ferry","70009300","7","00093","00","BT",104,"62,4149181298","170,762084764"
325,"9309,90498133","854,513274638",326,"Maison de l'Agriculture","99999999","0","00000","0","BT",104,"854,852661876","9317,31745871"
326,"542,008881249","106,57975895",327,"Lycée Professionnel Jules Ferry","70009300","7","00093","00","BT",104,"106,621712146","542,438890834"
327,"567,901434392","125,342874283",328,"Espace Jacques 1er d'Aragon",,,,,"BC",109,"125,392616918","568,351462456"
328,"5922,8585529","390,991708112",329,,,,,,"NP",170,"391,147071079","5927,55555277"
329,"833,884172047","118,772058268",330,"Ecole élémentaire André Malraux",,,,,"BC",109,"118,819141393","834,545026042"
