"RÚgIE_ENTR","PROJET_O_N","DOM_PUBLIC","DOSSIER","O_N","NOM","CANTON","SS_QUARTIE","QUARTIER","QUARTIER0","SECTEUR","LIBSECTEUR","CAT?GORIE","LIBCATÚgOR","DATE_CR?AT","ADRESSE","PELOUSES","FLEURS","ARBUSTES","JEUX","ALL?ES","FRICHE","JARDINIERE","HAIES_LONG","WC_O_N","D?POT_JARD","ECLAIRAGE_","V?G?TAUX","BORNE_FONT","BASSINS_FO","DATE_MODIF","COORDONN?E","N_GEST","_LIBGESTI","N_MOEUVRE","_1_LIBGES","DATE_FICHE","GROUPE_ENT","LIBGROUPE","EAU_SURFAC","ROSIERS_SU","FEUILLUS_U","CONIFERE_U","PRAIRIE","AUTEUR_FIC","PALMIERS_Q","BOISEMENT","XCOORD","YCOORD","ALLÚeS_NON","VIVACES","PROPRIÚt?","LIBPROPRI","UNIFIÚe","LIBTYPOLOG","SEV","NON_SEV","TOTALE","ARBRES","HORTICOLE","HISTORIQUE","ECOLOGIE","ACTIVIT?","COMPOSITIO","ZONE","CL¶tURÚ_O_","FERMETURE","LIBFERMETU","HANDICAPÚs","HANDICAP0","LIBEVOLUTI","ACCESSIBIL","MODIFICATI","TRAML1","BUS","MSEC","BALAYAGESE","NOMCOURT","LONGITUDE","LATITUDE"
"Non","Non","20001201",977,"Non","Place de l'Adret",7,5,"Alco","Les CÚvennes","H","CÚvennes","Place","Place","20031127","Place de l'Adret",0,0,0,0,0,0,0,0,"Non","Non","Non","1 pin pignon",0,0,,"F12",1,"SEV",1,"SEV",37973,2,"Normal",0,0,0,1,50,"JMD",0,0,"721571,49160583","148028,11325627",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",50,0,50,1,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"16 - CÚvennes (146 m)",0,"Non","Pl de l'Adret","3,842988","43,622186"
"Non","Non","19830101",23,"Non","Jardin de la PÚpiniÞre",5,13,"Saint-Martin","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Square","Square (inf Ó 1ha)","19830101","418, Rue de Centrayrargues",2000,32,170,200,2100,0,0,294,"Non","Oui","Oui","thuya, cyprÞs, platane, cÞdre",1,0,35117,"L7",1,"SEV",1,"SEV",33679,2,"Normal",1,0,0,0,138,"odile",0,0,"725022,57567997","145137,54787766",1681,260,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",4901,0,6582,0,0,1,0,2,0,"Sud","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",,,"12 - Razeteurs (27 m)",0,"Oui","Jardin PÚpiniÞre","3,885068","43,595596"
"Non","Non","19740101",25,"Non","Square Saint Roch",1,21,"Centre historique","Centre","A","Ecusson","Square","Square (inf Ó 1ha)","19740101","Place ST-Roch",0,0,150,50,550,0,30,0,"Non","Non","Non","15 prunus serulata, 4 troÙnes boule, 3 acacias casque rouge, cerisiers Ó fleurs, platanes, melias, pin parasols, 12 rosiers grimpants, 4 vases d'Anduze",0,1,35090,"K9",1,"SEV",1,"SEV",33675,2,"Normal",0,15,30,5,0,"PICAL",0,0,"724272,23947758","146589,03169261",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",795,42,837,35,1,2,0,3,3,"Centre","Non",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",38174,"1 - ComÚdie (297 m)","6 - Jeu de Paume (147 m)",0,"Non","Sq St Roch","3,876113","43,608784"
"Non","Non","01/01/1850",28,"Non","Square Planchon",1,23,"Gares","Centre","A","Ecusson","Square","Square (inf Ó 1ha)","01/01/1850","Rue de la RÚpublique, rue PagÚzy, rue de Maguelone",1357,30,480,185,1328,0,0,0,"Oui","Oui","Oui","cÞdre du liban, ginkgo, 18 trachycarpus fortunei, 19 c humilis, 1 washingtonia filifera, 1 magnolia grandiflora, liquidambar occidentalis,liquidambar styraciflua orientalis, 1 pyrus chantecleer, 1 zelkova;1 cinnamomum",1,1,35117,"L9",1,"SEV",1,"SEV",33878,1,"Prestige",283,0,0,0,0,,39,0,"724586,60501636","146226,00308313",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",3663,0,3663,39,4,4,0,2,4,"Centre","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",39393,"1 et 2 - Gares (35 m)","15 - Gares (Terminus) (72 m)",0,"Oui","Sq Planchon","3,879922","43,605465"
"Non","Non","01/01/1886",29,"Non","Square de la Tour des pins",10,21,"Centre historique","Centre","A","Ecusson","Square","Square (inf Ó 1ha)","01/01/1886","12 Boulevard Henri IV",1300,0,220,0,700,0,0,0,"Non","Non","Oui","ginkgo, sÚquoia, maclura, 5 trachycarpus fortunei",1,0,35080,"K10",1,"SEV",1,"SEV",33676,1,"Prestige",0,0,15,5,0,,5,0,"724072,4371074","147167,94355739",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2220,0,2220,25,4,4,0,1,3,"Centre","Oui",1,"Portail","Non",0,"Pas d'Úvolution possible","Non",,"1 - Place Albert Premier (266 m)","7 - Saint-Jaumes (243 m)",0,"Oui","Tour des pins","3,873772","43,614029"
"Non","Non",,30,"Non","Parc Saint-Martin (ancien ÚvÚchÚ)",5,13,"Saint-Martin","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Square","Square (inf Ó 1ha)","19790101","3 Rue Jean Vacher",4070,110,200,60,123,0,0,250,"Non","Non","Oui","melias, peuplier, pin parasol, m¹rier, cypres, micocoulier, frÛne",1,0,35117,"L6",1,"SEV",1,"SEV",33717,2,"Normal",0,0,32,0,0,,0,0,"725017,00517728","144739,09927937",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",4563,0,4563,32,1,0,0,2,2,"Sud","Oui",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",39150,,"12 - Catalpas (83 m)",0,"Oui","Parc St-Martin","3,884906","43,59201"
"Non","Non","19840101",31,"Non","Mail Alain Bashung",5,13,"Saint-Martin","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Square","Square (inf Ó 1ha)","19840101","Avenue du MarÚchal Leclerc",4734,0,885,120,963,0,0,330,"Non","Non","Oui","pin, magnolia",1,1,35117,"L6",1,"SEV",1,"SEV",33679,2,"Normal",0,0,0,0,0,,0,0,"724900,12972454","144949,51713581",486,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",6702,20,7208,0,1,0,0,2,2,"Sud","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",39966,,"12 - La CrÞche (188 m)",0,"Oui","Mail Bashung","3,883508","43,593924"
"Oui","Non","19250101",32,"Non","Esplanade de Celleneuve",10,3,"Celleneuve","La Mosson","G","Mosson","Square","Square (inf Ó 1ha)","19250101","AllÚe Antonin Chauliac, allÚe Pierre Carabasse",0,0,600,145,0,0,0,600,"Non","Non","Oui","58 platanes;10 Aesculus x Carnea Briotti",1,0,35117,"D10",1,"SEV",50,"Sariviere",33675,3,"Rustique",0,0,68,0,0,,0,0,"720588,56064005","147074,82156897",4000,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",745,0,4745,68,2,2,0,3,0,"Nord-Ouest","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",39898,,"15 - Petit-Bard (124 m)",0,"Non","Esplanade Celleneuve","3,830597","43,613768"
"Non","Non","19820101",36,"Non","Aire de jeux de Louisville",9,2,"La Mosson","La Mosson","G","Mosson","Square","Square (inf Ó 1ha)","19820101","Avenue de Louisville",0,0,0,750,0,0,0,0,"Non","Non","Non",,0,0,34445,"B12",1,"SEV",1,"SEV",33634,2,"Normal",0,0,0,0,1359,,0,1961,"719297,99078025","148251,77419459",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",4070,0,4070,0,0,0,0,2,0,"Nord-Ouest","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",,"1 - Halles de la Paillade (342 m)","15 - Trident (170 m)",0,"Non","Jeux Louisville","3,814873","43,624569"
"Non","Non","19690101",38,"Non","Le petit Mail de la Mosson",9,2,"La Mosson","La Mosson","G","Mosson","Square","Square (inf Ó 1ha)","19690101","Avenue d'heidelberg",0,0,20050,225,0,0,260,30,"Non","Non","Oui","30 pins pignon, 14 c. humilis",0,0,34862,"B12",1,"SEV",1,"SEV",33717,1,"Prestige",0,0,5,30,0,,14,0,"719417,70403624","148040,3052999",4136,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",20535,0,24671,49,1,0,0,3,1,"Nord-Ouest","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",,"1 - Mosson (142 m)","15 - Mosson (82 m)",0,"Non","Petit Mail","3,816309","43,622647"
"Oui","Non","19740101",39,"Non","Square Pierre Causse",10,5,"Alco","Les CÚvennes","H","CÚvennes","Square","Square (inf Ó 1ha)","19740101","Rue Pierre Causse",0,0,0,0,0,2500,0,400,"Non","Non","Oui","34 peupliers",0,0,34451,"E10",1,"SEV",47,"UPEE7",33634,3,"Rustique",0,0,34,0,0,,0,0,"720920,4785175","146702,12340766",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2500,0,2500,34,1,0,0,1,1,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39847,,"7 - La Colline (171 m)",0,"Non","Sq P Causse","3,834625","43,610359"
"Non","Non","19600101",47,"Non","Square Franþois Dezeuze",8,7,"La Chamberte","Les CÚvennes","H","CÚvennes","Square","Square (inf Ó 1ha)","19600101","Rue F. Dezeuze",0,0,70,55,832,0,0,108,"Non","Non","Oui","platane",0,0,35076,"F9",1,"SEV",1,"SEV",33717,2,"Normal",0,0,6,0,1200,,0,0,"721368,01060179","146474,88893931",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2157,0,2157,6,1,0,0,2,0,"Nord-Ouest","Oui",5,"Portillon","Oui",0,"Pas d'Úvolution possible","Oui",,,"7 - MÚrairie de l'oiseau (191 m)",0,"Oui","Sq Dezeuze","3,840116","43,608241"
"Non","Non","19670101",48,"Non","Square Boussinesq",7,6,"Les CÚvennes","Les CÚvennes","H","CÚvennes","Square","Square (inf Ó 1ha)","19670101","Rue Boussinesq",0,0,270,0,500,0,0,125,"Non","Non","Oui",,1,0,34445,"H10",1,"SEV",1,"SEV",33676,2,"Normal",0,0,0,0,0,,0,0,"722808,24830753","146903,71254285",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",770,0,770,0,1,0,0,1,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39724,,"6 - Louvain (171 m)",0,"Oui","Sq Boussinesq","3,85835","43,612008"
"Non","Non","19480101",49,"Non","Square des Arceaux",7,20,"Les Arceaux","Centre","B","Peyrou","Square","Square (inf Ó 1ha)","19480101","Bd des Arceaux",200,0,185,140,172,0,0,80,"Non","Non","Oui",,1,0,35076,"i10",1,"SEV",1,"SEV",33676,2,"Normal",0,0,0,0,0,,0,0,"723039,47672121","146920,42405093",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",697,0,697,0,1,2,0,2,2,"Centre","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",,,"6 - Ave de l'agriculture (71 m)",0,"Oui","Sq des Arceaux","3,860921","43,611974"
"Non","Non","19920301",50,"Non","Square Figuerolles",7,15,"Figuerolles","Centre","B","Peyrou","Square","Square (inf Ó 1ha)","19920301","Faubourg Figuerolles",0,0,50,20,2900,0,0,40,"Non","Non","Non","26sophoras,1platane,21gleditia",0,0,35076,"i9",1,"SEV",1,"SEV",33770,2,"Normal",0,0,0,0,0,,0,0,"723105,58702676","146267,93950907",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2970,0,2970,0,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39374,,"11 - Claret (73 m)",0,"Oui","Sq Figuerolles","3,86159","43,606091"
"Oui","Non","19650101",52,"Non","Square des Brusses",2,17,"H¶pitaux-FacultÚs","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Square","Square (inf Ó 1ha)","19650101","Rue du DauphinÚ",0,0,0,50,0,0,0,0,"Non","Non","Oui","29 sophoras, 2 MÚlias",0,0,35076,"H14",1,"SEV",25,"Clanet",33633,3,"Rustique",0,0,29,0,2800,,0,0,"722855,65013234","149319,10353136",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2850,0,2850,29,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,,"La Navette - Gascogne (162 m)",0,"Non","Sq des Brusses","3,859193","43,633592"
"Non","Non","19840101",54,"Non","Square Hildevert",5,13,"Saint-Martin","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Square","Square (inf Ó 1ha)","19840101","Rue FrÚdÚric FabrÞges",836,0,100,0,975,0,0,0,"Non","Non","Non","tulipier, Úrable, cyprÞs; Gleditsia inermis 'Aurea' (cf fiche arbre)",0,0,35072,"L7",1,"SEV",1,"SEV",33730,2,"Normal",0,0,0,0,0,,0,0,"725049,27205137","145351,95967944",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",1911,0,1911,0,1,0,1,2,0,"Sud","Oui",2,"Tourniquet","Oui",2,"Fermeture Ó modifier","Oui",39779,,"12 - Descartes (114 m)",0,"Oui","Sq Hildevert","3,885449","43,59752"
"Oui","Non","19630101",55,"Non","Les Clolus 1",3,18,"Aiguelongue","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Square","Square (inf Ó 1ha)","19630101","Rue des Alpilles",0,0,8,0,633,0,0,0,"Non","Non","Oui","8 sophoras",0,0,34451,"L14",1,"SEV",25,"Clanet",33633,3,"Rustique",0,0,8,0,0,,0,0,"724575,5691148","148943,77777443",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",641,0,641,8,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39653,"2 - Aiguelongue (478 m)","9 - Alpilles (86 m)",0,"Non","Les Clolus 1","3,880417","43,629925"
"Oui","Non","19640101",56,"Non","Les Clolus 2",3,18,"Aiguelongue","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Square","Square (inf Ó 1ha)","19640101","Rue des GÚlinotes",0,0,140,10,1284,0,0,70,"Non","Non","Oui","19 sophoras, 2 tilleuls, 1 frÛne, 3 mÚlias, 3 Úrables negundo, 2 Úrables rouges, 2 Úrables planes",0,0,34451,"L13",1,"SEV",25,"Clanet",33633,3,"Rustique",0,0,32,0,0,,0,0,"724531,84592385","148791,37722905",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",1434,0,1434,32,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"2 - Aiguelongue (369 m)","9 - Alpilles (238 m)",0,"Non","Les Clolus 2","3,879839","43,628562"
"Non","Non","19790101",57,"Non","Aire de jeux Clos des Orangers",8,9,"Estanove","Croix d'Argent","W","Croix d'Argent","Square","Square (inf Ó 1ha)","19790101","29 rue de l'Escoutadou, 321 rue du Lavandin accÞs parking",932,0,7,110,0,0,0,23,"Non","Non","Non",,0,0,35076,"H8",1,"SEV",1,"SEV",33882,2,"Normal",0,0,7,14,0,,0,0,"722489,7837196","145620,39484695",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",1049,0,1049,21,0,0,0,2,1,"Sud","Non",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",,,"11 - Les Roses (305 m)",0,"Non","Jeux Clos Orangers","3,853815","43,600366"
"Non","Non","19780101",58,"Non","Pelouse Pic Saint-Loup",9,2,"La Mosson","La Mosson","G","Mosson","Square","Square (inf Ó 1ha)","19780101","Avenue d'heidelberg",0,0,330,0,0,0,0,115,"Non","Non","Oui",,0,0,35076,"B12",1,"SEV",1,"SEV",33634,3,"Rustique",0,0,0,0,642,,4,0,"719421,17246245","147943,08426233",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",972,0,972,4,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"1 - Mosson (84 m)","15 - Mosson (39 m)",0,"Non","Pelouse Pic St-Loup","3,81633","43,621771"
"Non","Non","19890101",62,"Non","Parc Enclava del lop",8,8,"Pas du Loup","Croix d'Argent","W","Croix d'Argent","Square","Square (inf Ó 1ha)","19890101","Route de Laverune",0,0,48,20,500,0,0,82,"Non","Oui","Non","photinia,laurier sauce,pin,bui",0,0,35102,"G8",1,"SEV",1,"SEV",33681,2,"Normal",0,0,0,0,0,,0,1500,"721936,93760326","145653,08213634",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2068,0,2068,0,2,1,1,1,0,"Sud","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",,,"11 - Pas du Loup (89 m)",0,"Oui","Parc Enclava del lop","3,846976","43,600751"
"Non","Non","19830101",64,"Non","Parc des Sylvains",6,10,"Lemasson","Croix d'Argent","W","Croix d'Argent","Square","Square (inf Ó 1ha)","19830101","Ave Villeneuve d'AngoulÛme",0,0,0,50,310,0,0,190,"Non","Non","Non","3 pins, marronier, buis",0,0,35076,"J6",1,"SEV",1,"SEV",33681,2,"Normal",0,0,1,3,3033,,0,0,"723671,67622497","144584,07113838",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",3393,0,3393,4,2,1,2,1,0,"Sud","Oui",3,"Tourniquet handicapÚ","Oui",1,"Circulations Ó modifier","Oui",,"2 - Croix d'Argent (313 m)","5 - CollÞge Croix d'argent (242 m)",0,"Oui","Parc des Sylvains","3,868212","43,590841"
"Non","Non","19880101",65,"Non","Parc des Aiguerelles",5,14,"Les Aiguerelles","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Square","Square (inf Ó 1ha)","01/01/1850","603, Avenue du pont Trinquat",1287,16,145,108,820,0,0,144,"Non","Oui","Oui","cÞdre, arbre de judÚe, 2 trachycarpus fortunei, micocoulier, laurier tin, abies pinsapo, bouleau blanc, acacia",1,0,35117,"M7",1,"SEV",1,"SEV",33868,1,"Prestige",0,0,0,0,0,,2,0,"725505,63285691","145461,16255299",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2376,0,2376,2,2,2,0,2,2,"Sud","Oui",1,"Portail","Oui",3,"Plusieurs amÚnagements Ó modifier","Oui",,"1 - MoularÞs (438 m)","8 - ChambÚry (94 m)",0,"Oui","Parc Aiguerelles","3,891126","43,598426"
"Non","Non","19870901",67,"Non","Parc Magnol",10,19,"Boutonnet","Centre","E","Verdanson","Square","Square (inf Ó 1ha)","01/01/1850","Rue de las Sorbes",313,31,0,100,300,0,0,140,"Non","Non","Oui","2 Magnolias, 1 Arbousier de GrÞce, 1gingko, 13 trachycarpus fortunei",1,0,35117,"i11",1,"SEV",1,"SEV",33676,1,"Prestige",0,0,10,10,0,,13,2500,"723213,94906971","147517,20356587",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",3244,0,3244,33,3,2,1,3,1,"Centre","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",,,"16 - CollÞge Camille Claudel (166 m)",0,"Oui","Parc Magnol","3,863218","43,617316"
"Non","Non","19880101",69,"Non","Parc AzÚma",9,3,"Celleneuve","La Mosson","G","Mosson","Square","Square (inf Ó 1ha)","01/01/1850","Rue des communautÚs",3360,40,352,135,1620,0,0,0,"Non","Oui","Non","16 tulipiers",0,0,34879,"D11",1,"SEV",1,"SEV",33861,2,"Normal",0,46,0,0,0,,0,1000,"720429,11813843","147322,65638691",0,112,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",6665,0,6665,0,2,2,1,2,2,"Nord-Ouest","Non",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",,,"15 - Marie Curie (102 m)",0,"Oui","Parc AzÚma","3,828678","43,616023"
"Oui","Non","19630101",74,"Non","Square des Terres Blanches",10,5,"Alco","Les CÚvennes","H","CÚvennes","Square","Square (inf Ó 1ha)","19630101","Rue Joseph Roumanille",0,0,0,0,0,0,0,0,"Non","Non","Oui","16 robiniers, 1 mÚlia, 2 sophoras, 4 pins parasols, 1 cÞdre de l'Altlas, 2 peupliers",0,0,34451,"F13",1,"SEV",47,"UPEE7",33633,3,"Rustique",0,0,21,5,2000,,0,0,"721702,03055573","148366,23225936",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2000,0,2000,26,1,0,0,1,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39847,,"7 - Font TrouvÚ (245 m)",0,"Non","Sq Terres Blanches","3,844682","43,625207"
"Non","Non","19880901",76,"Non","Square Jean Baumel",2,16,"Plan des 4 Seigneurs","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Square","Square (inf Ó 1ha)","19880901","Plan des 4 Seigneurs",0,0,100,15,160,0,0,100,"Non","Non","Oui","1 cyprÞs, 1 olivier, 4 micocouliers, 2 sophoras",0,1,35076,"H16",1,"SEV",1,"SEV",33633,3,"Rustique",0,0,7,1,0,,0,0,"722774,29977225","150070,70097963",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",275,10,285,8,0,0,0,2,0,"Nord-Ouest","Oui",1,"Portail","Oui",1,"Circulations Ó modifier","Oui",39379,,"La Navette - Plan des 4 Seigneurs (Terminus) (103",0,"Oui","Sq Baumel","3,858357","43,64037"
